Entity,Code,Day,people_vaccinated
District of Columbia,,2021-05-25,395158
District of Columbia,,2021-05-26,396264
District of Columbia,,2021-05-27,397218
District of Columbia,,2021-05-28,399580
District of Columbia,,2021-05-29,401192
District of Columbia,,2021-05-30,402041
District of Columbia,,2021-06-01,403411
District of Columbia,,2021-06-02,403743
District of Columbia,,2021-06-03,404264
District of Columbia,,2021-06-04,405393
District of Columbia,,2021-06-05,406506
District of Columbia,,2021-06-06,406810
District of Columbia,,2021-06-07,408830
District of Columbia,,2021-06-08,409540
District of Columbia,,2021-06-09,410171
District of Columbia,,2021-06-10,411039
District of Columbia,,2021-06-11,411129
District of Columbia,,2021-06-12,412337
District of Columbia,,2021-06-13,413373
District of Columbia,,2021-06-14,415522
District of Columbia,,2021-06-15,416216
District of Columbia,,2021-06-16,417466
District of Columbia,,2021-06-17,419800
District of Columbia,,2021-06-18,420635
District of Columbia,,2021-06-19,423813
District of Columbia,,2021-06-20,424482
District of Columbia,,2021-06-21,425069
District of Columbia,,2021-06-22,425695
District of Columbia,,2021-06-23,426224
District of Columbia,,2021-06-24,427158
District of Columbia,,2021-06-25,427963
District of Columbia,,2021-06-26,428669
District of Columbia,,2021-06-27,429801
District of Columbia,,2021-06-28,430821
District of Columbia,,2021-06-29,431271
District of Columbia,,2021-06-30,432227
District of Columbia,,2021-07-01,432968
District of Columbia,,2021-07-02,433940
District of Columbia,,2021-07-03,434887
District of Columbia,,2021-07-04,435507
District of Columbia,,2021-07-06,436301
District of Columbia,,2021-07-07,436435
District of Columbia,,2021-07-08,437291
District of Columbia,,2021-07-09,437937
District of Columbia,,2021-07-10,438672
District of Columbia,,2021-07-11,439258
District of Columbia,,2021-07-12,439957
District of Columbia,,2021-07-13,440249
District of Columbia,,2021-07-14,440681
District of Columbia,,2021-07-15,441331
District of Columbia,,2021-07-16,441958
District of Columbia,,2021-07-17,443453
District of Columbia,,2021-07-20,444270
District of Columbia,,2021-07-21,444846
District of Columbia,,2021-07-22,445439
District of Columbia,,2021-07-23,445987
District of Columbia,,2021-07-24,446790
District of Columbia,,2021-07-25,447604
District of Columbia,,2021-07-26,448111
District of Columbia,,2021-07-27,448769
District of Columbia,,2021-07-28,449199
District of Columbia,,2021-07-29,449779
District of Columbia,,2021-07-30,450511
District of Columbia,,2021-07-31,451433
District of Columbia,,2021-08-01,452423
District of Columbia,,2021-08-02,453196
District of Columbia,,2021-08-03,453566
District of Columbia,,2021-08-04,454129
District of Columbia,,2021-08-05,454986
District of Columbia,,2021-08-06,455893
District of Columbia,,2021-08-07,457192
District of Columbia,,2021-08-08,458794
District of Columbia,,2021-08-09,459388
District of Columbia,,2021-08-10,459981
District of Columbia,,2021-08-11,460559
District of Columbia,,2021-08-12,461662
District of Columbia,,2021-08-13,462721
District of Columbia,,2021-08-14,463601
District of Columbia,,2021-08-15,464352
District of Columbia,,2021-08-17,465597
District of Columbia,,2021-08-18,466176
District of Columbia,,2021-08-19,467085
District of Columbia,,2021-08-20,468046
District of Columbia,,2021-08-21,468885
District of Columbia,,2021-08-22,469746
District of Columbia,,2021-08-23,470302
District of Columbia,,2021-08-24,470930
District of Columbia,,2021-08-25,471471
District of Columbia,,2021-08-26,472375
District of Columbia,,2021-08-27,473151
District of Columbia,,2021-08-28,474086
District of Columbia,,2021-08-29,474926
District of Columbia,,2021-08-30,475717
District of Columbia,,2021-08-31,476139
District of Columbia,,2021-09-01,476947
District of Columbia,,2021-09-02,477688
District of Columbia,,2021-09-03,478419
District of Columbia,,2021-09-04,480540
District of Columbia,,2021-09-07,482592
District of Columbia,,2021-09-08,482901
District of Columbia,,2021-09-09,483386
District of Columbia,,2021-09-10,484212
District of Columbia,,2021-09-11,485254
District of Columbia,,2021-09-12,485544
District of Columbia,,2021-09-13,485712
District of Columbia,,2021-09-14,487165
District of Columbia,,2021-09-15,487855
District of Columbia,,2021-09-16,488746
District of Columbia,,2021-09-17,489465
District of Columbia,,2021-09-18,490294
District of Columbia,,2021-09-19,491019
District of Columbia,,2021-09-20,491623
District of Columbia,,2021-09-21,492082
District of Columbia,,2021-09-22,492795
District of Columbia,,2021-09-23,493618
District of Columbia,,2021-09-24,494499
District of Columbia,,2021-09-25,496432
District of Columbia,,2021-09-26,497167
District of Columbia,,2021-09-27,497714
District of Columbia,,2021-09-28,498232
District of Columbia,,2021-09-29,498997
District of Columbia,,2021-09-30,499746
District of Columbia,,2021-10-01,500488
District of Columbia,,2021-10-02,501303
District of Columbia,,2021-10-03,502017
District of Columbia,,2021-10-04,503163
District of Columbia,,2021-10-05,503628
District of Columbia,,2021-10-06,504589
District of Columbia,,2021-10-07,505355
District of Columbia,,2021-10-08,506443
District of Columbia,,2021-10-09,507120
District of Columbia,,2021-10-12,508760
District of Columbia,,2021-10-13,509276
District of Columbia,,2021-10-14,510269
District of Columbia,,2021-10-15,511153
District of Columbia,,2021-10-16,511926
District of Columbia,,2021-10-17,512572
District of Columbia,,2021-10-18,513044
District of Columbia,,2021-10-19,513671
District of Columbia,,2021-10-20,514324
District of Columbia,,2021-10-21,515178
District of Columbia,,2021-10-22,517180
District of Columbia,,2021-10-23,518165
District of Columbia,,2021-10-24,518781
District of Columbia,,2021-10-25,519525
District of Columbia,,2021-10-26,520237
District of Columbia,,2021-10-27,521363
District of Columbia,,2021-10-28,522299
District of Columbia,,2021-10-29,524360
District of Columbia,,2021-10-30,525432
District of Columbia,,2021-10-31,527217
District of Columbia,,2021-11-01,528491
District of Columbia,,2021-11-02,529604
District of Columbia,,2021-11-03,530590
District of Columbia,,2021-11-04,532573
District of Columbia,,2021-11-05,533815
District of Columbia,,2021-11-06,535318
District of Columbia,,2021-11-07,536901
District of Columbia,,2021-11-08,538192
District of Columbia,,2021-11-09,539526
District of Columbia,,2021-11-10,540565
District of Columbia,,2021-11-12,543989
District of Columbia,,2021-11-13,545487
District of Columbia,,2021-11-14,547052
District of Columbia,,2021-11-15,548513
District of Columbia,,2021-11-16,551323
District of Columbia,,2021-11-17,553158
District of Columbia,,2021-11-18,555016
District of Columbia,,2021-11-19,557316
District of Columbia,,2021-11-20,559575
District of Columbia,,2021-11-21,561112
District of Columbia,,2021-11-22,563210
District of Columbia,,2021-11-23,566806
District of Columbia,,2021-11-24,568837
District of Columbia,,2021-11-29,574924
District of Columbia,,2021-11-30,575893
District of Columbia,,2021-12-01,577003
District of Columbia,,2021-12-02,578211
District of Columbia,,2021-12-03,579691
District of Columbia,,2021-12-04,581898
District of Columbia,,2021-12-05,583912
District of Columbia,,2021-12-06,585865
District of Columbia,,2021-12-07,587405
District of Columbia,,2021-12-08,589398
District of Columbia,,2021-12-09,590914
District of Columbia,,2021-12-10,593248
District of Columbia,,2021-12-11,595415
District of Columbia,,2021-12-12,597178
District of Columbia,,2021-12-13,598793
District of Columbia,,2021-12-14,599996
District of Columbia,,2021-12-15,601464
District of Columbia,,2021-12-16,603210
District of Columbia,,2021-12-17,605235
District of Columbia,,2021-12-18,607381
District of Columbia,,2021-12-19,608987
District of Columbia,,2021-12-20,610650
District of Columbia,,2021-12-21,611886
District of Columbia,,2021-12-22,613603
District of Columbia,,2021-12-23,615813
District of Columbia,,2021-12-27,621269
District of Columbia,,2021-12-28,621872
District of Columbia,,2021-12-29,622859
District of Columbia,,2021-12-30,624472
District of Columbia,,2022-01-04,629333
District of Columbia,,2022-01-05,629884
District of Columbia,,2022-01-06,630704
District of Columbia,,2022-01-07,631902
District of Columbia,,2022-01-08,633225
District of Columbia,,2022-01-09,634297
District of Columbia,,2022-01-10,635233
District of Columbia,,2022-01-11,636039
District of Columbia,,2022-01-12,636959
District of Columbia,,2022-01-13,638665
District of Columbia,,2022-01-14,640449
District of Columbia,,2022-01-15,641823
District of Columbia,,2022-01-18,643998
District of Columbia,,2022-01-19,648758
District of Columbia,,2022-01-20,649644
District of Columbia,,2022-01-21,650746
District of Columbia,,2022-01-22,651713
District of Columbia,,2022-01-23,652629
District of Columbia,,2022-01-24,653222
District of Columbia,,2022-01-25,653861
District of Columbia,,2022-01-26,654490
District of Columbia,,2022-01-27,655336
District of Columbia,,2022-01-28,656214
District of Columbia,,2022-01-29,657053
District of Columbia,,2022-01-30,657651
District of Columbia,,2022-01-31,658106
District of Columbia,,2022-02-01,658486
District of Columbia,,2022-02-02,659058
District of Columbia,,2022-02-03,659711
District of Columbia,,2022-02-04,660346
District of Columbia,,2022-02-05,660997
District of Columbia,,2022-02-06,661528
District of Columbia,,2022-02-07,661870
District of Columbia,,2022-02-08,662186
District of Columbia,,2022-02-09,662649
District of Columbia,,2022-02-10,663688
District of Columbia,,2022-02-11,664235
District of Columbia,,2022-02-12,664882
District of Columbia,,2022-02-13,665466
District of Columbia,,2022-02-14,665914
District of Columbia,,2022-02-15,666161
District of Columbia,,2022-02-16,666627
District of Columbia,,2022-02-17,667639
District of Columbia,,2022-02-18,668230
District of Columbia,,2022-02-19,668652
District of Columbia,,2022-02-22,669524
District of Columbia,,2022-02-23,669854
District of Columbia,,2022-02-24,670350
District of Columbia,,2022-02-25,670677
District of Columbia,,2022-02-26,671354
District of Columbia,,2022-02-28,672059
District of Columbia,,2022-03-01,672229
District of Columbia,,2022-03-02,672715
District of Columbia,,2022-03-03,673512
District of Columbia,,2022-03-04,673851
District of Columbia,,2022-03-05,674202
District of Columbia,,2022-03-06,674502
District of Columbia,,2022-03-07,674690
District of Columbia,,2022-03-08,674852
District of Columbia,,2022-03-09,675081
District of Columbia,,2022-03-10,675639
District of Columbia,,2022-03-11,675935
District of Columbia,,2022-03-12,676407
District of Columbia,,2022-03-13,676648
District of Columbia,,2022-03-14,676781
District of Columbia,,2022-03-15,676930
District of Columbia,,2022-03-16,677127
District of Columbia,,2022-03-17,677679
District of Columbia,,2022-03-18,677879
District of Columbia,,2022-03-19,678165
District of Columbia,,2022-03-20,678393
District of Columbia,,2022-03-21,678555
District of Columbia,,2022-03-22,678689
District of Columbia,,2022-03-23,680420
District of Columbia,,2022-03-24,680755
District of Columbia,,2022-03-25,681124
District of Columbia,,2022-03-26,681696
District of Columbia,,2022-03-27,681969
District of Columbia,,2022-03-28,682140
District of Columbia,,2022-03-29,682282
District of Columbia,,2022-03-30,682485
District of Columbia,,2022-03-31,682748
District of Columbia,,2022-04-01,683067
District of Columbia,,2022-04-02,683409
District of Columbia,,2022-04-03,683711
District of Columbia,,2022-04-04,683903
District of Columbia,,2022-04-05,684155
District of Columbia,,2022-04-06,684499
District of Columbia,,2022-04-07,684875
District of Columbia,,2022-04-08,685193
District of Columbia,,2022-04-09,685620
District of Columbia,,2022-04-10,685907
District of Columbia,,2022-04-11,686129
District of Columbia,,2022-04-12,686403
District of Columbia,,2022-04-13,686797
District of Columbia,,2022-04-15,686922
District of Columbia,,2022-04-17,687883
District of Columbia,,2022-04-18,688117
District of Columbia,,2022-04-19,688318
District of Columbia,,2022-04-20,688672
District of Columbia,,2022-04-21,689106
District of Columbia,,2022-04-23,689902
District of Columbia,,2022-04-24,690254
District of Columbia,,2022-04-25,690403
District of Columbia,,2022-04-26,690606
District of Columbia,,2022-04-27,690937
District of Columbia,,2022-04-29,691833
District of Columbia,,2022-04-30,692989
District of Columbia,,2022-05-01,693721
District of Columbia,,2022-06-09,705999
District of Columbia,,2022-06-10,706366
District of Columbia,,2022-06-11,706902
District of Columbia,,2022-06-12,706956
District of Columbia,,2022-06-13,707002
District of Columbia,,2022-06-14,707116
District of Columbia,,2022-06-15,707993
District of Columbia,,2022-06-16,708100
District of Columbia,,2022-06-29,716334
District of Columbia,,2022-07-06,719231
District of Columbia,,2022-07-13,723326
District of Columbia,,2022-07-20,726032
District of Columbia,,2022-07-27,730994
District of Columbia,,2022-08-03,732152
District of Columbia,,2022-08-10,735738
District of Columbia,,2022-08-17,738804
District of Columbia,,2022-08-24,740044
District of Columbia,,2022-08-31,742280
District of Columbia,,2022-09-07,744269
District of Columbia,,2022-09-14,747033
District of Columbia,,2022-09-21,752724
District of Columbia,,2022-09-28,756162
District of Columbia,,2022-10-05,760434
District of Columbia,,2022-10-12,765017
District of Columbia,,2022-10-19,768814
District of Columbia,,2022-10-26,772961
District of Columbia,,2022-11-02,777417
Federated States of Micronesia,,2021-01-12,414
Federated States of Micronesia,,2021-01-13,555
Federated States of Micronesia,,2021-01-14,604
Federated States of Micronesia,,2021-01-15,692
Federated States of Micronesia,,2021-01-19,1434
Federated States of Micronesia,,2021-01-20,1753
Federated States of Micronesia,,2021-01-21,2084
Federated States of Micronesia,,2021-01-22,2511
Federated States of Micronesia,,2021-01-23,2749
Federated States of Micronesia,,2021-01-24,2749
Federated States of Micronesia,,2021-01-25,2755
Federated States of Micronesia,,2021-01-26,2973
Federated States of Micronesia,,2021-01-27,3210
Federated States of Micronesia,,2021-01-28,3471
Federated States of Micronesia,,2021-01-29,3933
Federated States of Micronesia,,2021-01-30,3933
Federated States of Micronesia,,2021-01-31,3933
Federated States of Micronesia,,2021-02-01,5068
Federated States of Micronesia,,2021-02-02,5683
Federated States of Micronesia,,2021-02-03,6210
Federated States of Micronesia,,2021-02-04,6646
Federated States of Micronesia,,2021-02-05,6943
Federated States of Micronesia,,2021-02-06,7230
Federated States of Micronesia,,2021-02-07,7309
Federated States of Micronesia,,2021-02-08,7310
Federated States of Micronesia,,2021-02-09,7550
Federated States of Micronesia,,2021-02-10,7744
Federated States of Micronesia,,2021-02-11,7991
Federated States of Micronesia,,2021-02-12,8270
Federated States of Micronesia,,2021-02-13,8434
Federated States of Micronesia,,2021-02-14,8495
Federated States of Micronesia,,2021-02-16,8825
Federated States of Micronesia,,2021-02-17,9118
Federated States of Micronesia,,2021-02-18,9321
Federated States of Micronesia,,2021-02-19,9468
Federated States of Micronesia,,2021-02-20,9468
Federated States of Micronesia,,2021-02-21,9715
Federated States of Micronesia,,2021-02-22,9820
Federated States of Micronesia,,2021-02-23,9821
Federated States of Micronesia,,2021-02-24,10159
Federated States of Micronesia,,2021-02-25,10306
Federated States of Micronesia,,2021-02-26,10414
Federated States of Micronesia,,2021-02-27,10599
Federated States of Micronesia,,2021-02-28,10619
Federated States of Micronesia,,2021-03-01,10628
Federated States of Micronesia,,2021-03-02,10791
Federated States of Micronesia,,2021-03-03,10879
Federated States of Micronesia,,2021-03-04,10928
Federated States of Micronesia,,2021-03-05,11128
Federated States of Micronesia,,2021-03-06,11290
Federated States of Micronesia,,2021-03-07,11360
Federated States of Micronesia,,2021-03-08,11361
Federated States of Micronesia,,2021-03-09,11506
Federated States of Micronesia,,2021-03-10,11612
Federated States of Micronesia,,2021-03-11,11713
Federated States of Micronesia,,2021-03-12,11870
Federated States of Micronesia,,2021-03-13,12162
Federated States of Micronesia,,2021-03-14,12326
Federated States of Micronesia,,2021-03-15,12372
Federated States of Micronesia,,2021-03-16,12653
Federated States of Micronesia,,2021-03-17,12817
Federated States of Micronesia,,2021-03-18,12818
Federated States of Micronesia,,2021-03-19,13198
Federated States of Micronesia,,2021-03-20,13514
Federated States of Micronesia,,2021-03-21,13578
Federated States of Micronesia,,2021-03-22,13608
Federated States of Micronesia,,2021-03-23,13721
Federated States of Micronesia,,2021-03-24,13815
Federated States of Micronesia,,2021-03-25,13951
Federated States of Micronesia,,2021-03-26,14324
Federated States of Micronesia,,2021-03-27,14521
Federated States of Micronesia,,2021-03-28,14637
Federated States of Micronesia,,2021-03-29,14736
Federated States of Micronesia,,2021-03-30,15046
Federated States of Micronesia,,2021-03-31,15398
Federated States of Micronesia,,2021-04-01,15567
Federated States of Micronesia,,2021-04-02,15567
Federated States of Micronesia,,2021-04-03,15690
Federated States of Micronesia,,2021-04-04,15691
Federated States of Micronesia,,2021-04-05,15841
Federated States of Micronesia,,2021-04-06,16001
Federated States of Micronesia,,2021-04-07,16294
Federated States of Micronesia,,2021-04-08,16402
Federated States of Micronesia,,2021-04-09,16402
Federated States of Micronesia,,2021-04-10,16743
Federated States of Micronesia,,2021-04-11,16745
Federated States of Micronesia,,2021-04-12,16878
Federated States of Micronesia,,2021-04-13,17134
Federated States of Micronesia,,2021-04-14,17383
Federated States of Micronesia,,2021-04-15,17385
Federated States of Micronesia,,2021-04-16,17821
Federated States of Micronesia,,2021-04-17,18076
Federated States of Micronesia,,2021-04-18,18080
Federated States of Micronesia,,2021-04-19,18472
Federated States of Micronesia,,2021-04-20,18759
Federated States of Micronesia,,2021-04-21,18760
Federated States of Micronesia,,2021-04-22,18760
Federated States of Micronesia,,2021-04-23,19340
Federated States of Micronesia,,2021-04-24,19341
Federated States of Micronesia,,2021-04-25,19342
Federated States of Micronesia,,2021-04-26,19735
Federated States of Micronesia,,2021-04-27,19983
Federated States of Micronesia,,2021-04-28,19983
Federated States of Micronesia,,2021-04-29,20423
Federated States of Micronesia,,2021-04-30,20423
Federated States of Micronesia,,2021-05-01,20841
Federated States of Micronesia,,2021-05-02,20842
Federated States of Micronesia,,2021-05-03,20945
Federated States of Micronesia,,2021-05-04,21130
Federated States of Micronesia,,2021-05-05,21323
Federated States of Micronesia,,2021-05-06,21446
Federated States of Micronesia,,2021-05-07,21447
Federated States of Micronesia,,2021-05-08,21833
Federated States of Micronesia,,2021-05-09,21834
Federated States of Micronesia,,2021-05-10,22071
Federated States of Micronesia,,2021-05-11,22185
